rating,date,content,cleaned_content,month,season,tokens,review_length,topic_id
5,2023-11-09,"좋아요
매번구매해요
좋아요
매번구매해요",좋아요 매번구매해요 좋아요 매번구매해요,11,Fall,좋아요 매번구매해요 좋아요 매번구매해요,21,1(좋아요_맛있어요_먹기)
5,2023-11-09,코카콜라 제로 간단하고 저렴하게 구입해서 좋아요,코카콜라 제로 간단하고 저렴하게 구입해서 좋아요,11,Fall,코카콜라 제로 간단하고 저렴하게 구입해서 좋아요,26,1(좋아요_맛있어요_먹기)
5,2023-11-07,행사로 싸게 샀어요,행사로 싸게 샀어요,11,Fall,행사로 싸게 샀어요,10,2(저렴하게_감사합니다_빠르고)
5,2023-11-02,맛있어요 배송이 빠르고 좋아요,맛있어요 배송이 빠르고 좋아요,11,Fall,맛있어요 배송이 빠르고 좋아요,16,1(좋아요_맛있어요_먹기)
5,2023-10-31,두번 재구매 했는데 양이 살짝 모자르지만 좋습니다,두번 재구매 했는데 양이 살짝 모자르지만 좋습니다,10,Fall,두번 재구매 했는데 양이 살짝 모자르지만 좋습니다,27,2(저렴하게_감사합니다_빠르고)
5,2023-10-26,가성비 최고 재구매할거임,가성비 최고 재구매할거임,10,Fall,가성비 최고 재구매할거임,13,0(항상_제품입니다_구매하는)
5,2023-10-25,좋아요 만족해요..,좋아요 만족해요,10,Fall,좋아요 만족해요,8,1(좋아요_맛있어요_먹기)
5,2023-10-24,"좋아요^^
가격도 저렴해요",좋아요 가격도 저렴해요,10,Fall,좋아요 가격도 저렴해요,12,1(좋아요_맛있어요_먹기)
5,2023-10-23,안전하게 택배로 받았어요.,안전하게 택배로 받았어요,10,Fall,안전하게 택배로 받았어요,13,0(항상_제품입니다_구매하는)
5,2023-10-21,저렴하게 구매했어요 용량이 적어서 좋아요,저렴하게 구매했어요 용량이 적어서 좋아요,10,Fall,저렴하게 구매했어요 용량이 적어서 좋아요,22,1(좋아요_맛있어요_먹기)
5,2023-10-17,너무 좋아요! 항상 자주 애용합니다 :),너무 좋아요 항상 자주 애용합니다,10,Fall,너무 좋아요 항상 자주 애용합니다,18,1(좋아요_맛있어요_먹기)
5,2023-10-16,한번 먹기 좋은 용량. 제로 좋음,한번 먹기 좋은 용량 제로 좋음,10,Fall,한번 먹기 좋은 용량 제로 좋음,17,1(좋아요_맛있어요_먹기)
5,2023-10-16,편하게 쟁여놓구 먹구 있습니다..,편하게 쟁여놓구 먹구 있습니다,10,Fall,편하게 쟁여놓구 먹구 있습니다,16,2(저렴하게_감사합니다_빠르고)
5,2023-10-14,역세 제로콜라 맛있어요,역세 제로콜라 맛있어요,10,Fall,역세 제로콜라 맛있어요,12,1(좋아요_맛있어요_먹기)
5,2023-10-12,코크제로  언제나 좋아요 사무실에 인기음료에요,코크제로 언제나 좋아요 사무실에 인기음료에요,10,Fall,코크제로 언제나 좋아요 사무실에 인기음료에요,24,1(좋아요_맛있어요_먹기)
5,2023-10-12,사용하기 편해서 좋네요,사용하기 편해서 좋네요,10,Fall,사용하기 편해서 좋네요,12,1(좋아요_맛있어요_먹기)
5,2023-10-12,할인하길래 얼른 쟁여둡니다,할인하길래 얼른 쟁여둡니다,10,Fall,할인하길래 얼른 쟁여둡니다,14,0(항상_제품입니다_구매하는)
5,2023-10-08,제로콜라 좋아해서 자주 구매해요.190ml라 양 적어서 좋아요~,제로콜라 좋아해서 자주 구매해요190ml라 양 적어서 좋아요,10,Fall,제로콜라 좋아해서 자주 구매해요190ml라 양 적어서 좋아요,33,1(좋아요_맛있어요_먹기)
5,2023-10-06,찌그러짐 없이 잘 도착했습니다,찌그러짐 없이 잘 도착했습니다,10,Fall,찌그러짐 없이 잘 도착했습니다,16,2(저렴하게_감사합니다_빠르고)
5,2023-10-06,늘 구매하고있어요~ 맛있고 좋아요!,늘 구매하고있어요 맛있고 좋아요,10,Fall,늘 구매하고있어요 맛있고 좋아요,17,1(좋아요_맛있어요_먹기)
5,2023-10-06,사이즈가 회사에서 먹기 적당해요,사이즈가 회사에서 먹기 적당해요,10,Fall,사이즈가 회사에서 먹기 적당해요,17,1(좋아요_맛있어요_먹기)
5,2023-10-06,가격 저렴하고 양도 적당해서 구입했어요,가격 저렴하고 양도 적당해서 구입했어요,10,Fall,가격 저렴하고 양도 적당해서 구입했어요,21,1(좋아요_맛있어요_먹기)
5,2023-10-02,집에 항상 쟁여두는 제로콜라,집에 항상 쟁여두는 제로콜라,10,Fall,집에 항상 쟁여두는 제로콜라,15,0(항상_제품입니다_구매하는)
5,2023-06-04,코카콜라 매장보다 더 싸다는 게 아이러니네요. 지금까지 코카콜라몰이 더 싸다고 생각하고 월 2회정도 산 거같은데.. 헉스... 앞으로는 나의 사랑 쓱에서 구입해야징.. 싸게 팔아주셔서 감사해요... 랄라라~~,코카콜라 매장보다 더 싸다는 게 아이러니네요 지금까지 코카콜라몰이 더 싸다고 생각하고 월 2회정도 산 거같은데 헉스 앞으로는 나의 사랑 쓱에서 구입해야징 싸게 팔아주셔서 감사해요 랄라라,6,Summer,코카콜라 매장보다 더 싸다는 게 아이러니네요 지금까지 코카콜라몰이 더 싸다고 생각하고 월 2회정도 산 거같은데 헉스 앞으로는 나의 사랑 쓱에서 구입해야징 싸게 팔아주셔서 감사해요 랄라라,103,1(좋아요_맛있어요_먹기)
3,2024-08-08,190사이즈가 좋아서 계속 주문하고 있습니다.,190사이즈가 좋아서 계속 주문하고 있습니다,8,Summer,190사이즈가 좋아서 계속 주문하고 있습니다,24,0(항상_제품입니다_구매하는)
3,2024-07-14,맛있어야 하는데 맛있어 ㅋㅋ ㅋㅋ ㅋㅋㅋ,맛있어야 하는데 맛있어,7,Summer,맛있어야 하는데 맛있어,12,0(항상_제품입니다_구매하는)
3,2024-07-02,간식으로 먹기에 좋아요.,간식으로 먹기에 좋아요,7,Summer,간식으로 먹기에 좋아요,12,1(좋아요_맛있어요_먹기)
4,2024-03-29,사무실에서 애용 중입니다,사무실에서 애용 중입니다,3,Spring,사무실에서 애용 중입니다,13,2(저렴하게_감사합니다_빠르고)
4,2024-01-22,아웃박스에 포장해주심 좋을거 같네요,아웃박스에 포장해주심 좋을거 같네요,1,Winter,아웃박스에 포장해주심 좋을거 같네요,19,0(항상_제품입니다_구매하는)
4,2024-01-15,좀 달기는헌데 괜찮아요 먹을만 합니다,좀 달기는헌데 괜찮아요 먹을만 합니다,1,Winter,좀 달기는헌데 괜찮아요 먹을만 합니다,20,1(좋아요_맛있어요_먹기)
5,2023-09-30,할인해서 저렴하게 구입했어요! 상품도 좋아요,할인해서 저렴하게 구입했어요 상품도 좋아요,9,Fall,할인해서 저렴하게 구입했어요 상품도 좋아요,23,2(저렴하게_감사합니다_빠르고)
5,2023-09-30,편리한 장보기로 자주이용,편리한 장보기로 자주이용,9,Fall,편리한 장보기로 자주이용,13,0(항상_제품입니다_구매하는)
5,2023-09-29,"행사때 샀어요
제로라 좋아요",행사때 샀어요 제로라 좋아요,9,Fall,행사때 샀어요 제로라 좋아요,15,1(좋아요_맛있어요_먹기)
5,2023-09-28,배송 빠르고 싸게 구입햇어요,배송 빠르고 싸게 구입햇어요,9,Fall,배송 빠르고 싸게 구입햇어요,15,1(좋아요_맛있어요_먹기)
5,2023-09-27,배송도 빠르고 좋아요,배송도 빠르고 좋아요,9,Fall,배송도 빠르고 좋아요,11,2(저렴하게_감사합니다_빠르고)
5,2023-09-25,맛있게 잘 먹었습니다. 감사합니다.,맛있게 잘 먹었습니다 감사합니다,9,Fall,맛있게 잘 먹었습니다 감사합니다,17,1(좋아요_맛있어요_먹기)
5,2023-09-22,"좋은 상품 잘 구매했습니다.
감사합니다.",좋은 상품 잘 구매했습니다 감사합니다,9,Fall,좋은 상품 잘 구매했습니다 감사합니다,20,2(저렴하게_감사합니다_빠르고)
5,2023-09-20,좋은상품 감사합니다~!,좋은상품 감사합니다,9,Fall,좋은상품 감사합니다,10,2(저렴하게_감사합니다_빠르고)
5,2023-09-20,집에서 가끔 한잔씩먹기에 사이즈가 좋아요,집에서 가끔 한잔씩먹기에 사이즈가 좋아요,9,Fall,집에서 가끔 한잔씩먹기에 사이즈가 좋아요,22,1(좋아요_맛있어요_먹기)
5,2023-09-18,빠른배송에 매우 만족합니다.,빠른배송에 매우 만족합니다,9,Fall,빠른배송에 매우 만족합니다,14,2(저렴하게_감사합니다_빠르고)
5,2023-09-17,코카콜라 제로만 먹게되네요. 탄산도 좋습니다,코카콜라 제로만 먹게되네요 탄산도 좋습니다,9,Fall,코카콜라 제로만 먹게되네요 탄산도 좋습니다,23,1(좋아요_맛있어요_먹기)
5,2023-09-16,제로콜라 아주조아요,제로콜라 아주조아요,9,Fall,제로콜라 아주조아요,10,0(항상_제품입니다_구매하는)
5,2023-09-14,여윽시 제로죠 !! 기본보단 심심한맛이에요,여윽시 제로죠 기본보단 심심한맛이에요,9,Fall,여윽시 제로죠 기본보단 심심한맛이에요,20,2(저렴하게_감사합니다_빠르고)
5,2023-09-11,매번 사먹는 제로코그 좋아요,매번 사먹는 제로코그 좋아요,9,Fall,매번 사먹는 제로코그 좋아요,15,1(좋아요_맛있어요_먹기)
5,2023-09-10,넘모 맛있게 먹었습니다ㅂ,넘모 맛있게 먹었습니다,9,Fall,넘모 맛있게 먹었습니다,12,1(좋아요_맛있어요_먹기)
5,2023-09-07,너무 크지도 작지도 않은용량으로 한번 먹기 좋은용량입니다.,너무 크지도 작지도 않은용량으로 한번 먹기 좋은용량입니다,9,Fall,너무 크지도 작지도 않은용량으로 한번 먹기 좋은용량입니다,31,1(좋아요_맛있어요_먹기)
5,2023-09-07,늘 애용하는 제품입니다,늘 애용하는 제품입니다,9,Fall,늘 애용하는 제품입니다,12,0(항상_제품입니다_구매하는)
5,2023-09-06,착한가격..빠른배송..굿입니다..,착한가격빠른배송굿입니다,9,Fall,착한가격빠른배송굿입니다,12,0(항상_제품입니다_구매하는)
5,2023-09-06,콜라는 뭐.. 말해 뭐합니까 맛있죠 뭐,콜라는 뭐 말해 뭐합니까 맛있죠 뭐,9,Fall,콜라는 뭐 말해 뭐합니까 맛있죠 뭐,19,1(좋아요_맛있어요_먹기)
5,2023-09-03,배송이 빠르고 포장도 꼼꼼합니다,배송이 빠르고 포장도 꼼꼼합니다,9,Fall,배송이 빠르고 포장도 꼼꼼합니다,17,2(저렴하게_감사합니다_빠르고)
5,2023-09-03,용량이 작아서 한번에 마시기 좋아요,용량이 작아서 한번에 마시기 좋아요,9,Fall,용량이 작아서 한번에 마시기 좋아요,19,1(좋아요_맛있어요_먹기)
5,2023-09-03,파손없는 배송. 대만족,파손없는 배송 대만족,9,Fall,파손없는 배송 대만족,11,2(저렴하게_감사합니다_빠르고)
5,2023-09-01,쓱배송 때마다 항상 구입합니다.,쓱배송 때마다 항상 구입합니다,9,Fall,쓱배송 때마다 항상 구입합니다,16,0(항상_제품입니다_구매하는)
5,2023-09-01,콜라 진짜 저렴해요 추천,콜라 진짜 저렴해요 추천,9,Fall,콜라 진짜 저렴해요 추천,13,1(좋아요_맛있어요_먹기)
5,2023-08-29,맛있습니다 다음에 다시 구매할께요,맛있습니다 다음에 다시 구매할께요,8,Summer,맛있습니다 다음에 다시 구매할께요,18,0(항상_제품입니다_구매하는)
5,2023-08-28,작은 사이즈라 남김없이 먹기 좋아요.,작은 사이즈라 남김없이 먹기 좋아요,8,Summer,작은 사이즈라 남김없이 먹기 좋아요,19,1(좋아요_맛있어요_먹기)
5,2023-08-26,저렴하게 머코 있어요,저렴하게 머코 있어요,8,Summer,저렴하게 머코 있어요,11,2(저렴하게_감사합니다_빠르고)
5,2023-08-25,배송 빠르고 상품 하자 없이 잘 도착했습니다 강추 :),배송 빠르고 상품 하자 없이 잘 도착했습니다 강추,8,Summer,배송 빠르고 상품 하자 없이 잘 도착했습니다 강추,27,1(좋아요_맛있어요_먹기)
5,2023-08-24,배송이 빨라서 좋았습니다.,배송이 빨라서 좋았습니다,8,Summer,배송이 빨라서 좋았습니다,13,1(좋아요_맛있어요_먹기)
5,2023-08-24,"늘 좋은가격으로 구매해요
늘 좋습니다.늘 좋은가격으로 구매해요
늘 좋습니다.",늘 좋은가격으로 구매해요 늘 좋습니다늘 좋은가격으로 구매해요 늘 좋습니다,8,Summer,늘 좋은가격으로 구매해요 늘 좋습니다늘 좋은가격으로 구매해요 늘 좋습니다,40,2(저렴하게_감사합니다_빠르고)
5,2023-08-23,항상집에구비하여마시는음료입니다.행사가격에득템함.,항상집에구비하여마시는음료입니다행사가격에득템함,8,Summer,항상집에구비하여마시는음료입니다행사가격에득템함,24,0(항상_제품입니다_구매하는)
5,2023-08-23,가족모임에 조카들 까까로 구매 했어요,가족모임에 조카들 까까로 구매 했어요,8,Summer,가족모임에 조카들 까까로 구매 했어요,20,2(저렴하게_감사합니다_빠르고)
5,2023-08-20,행사로 저렴하게 구입해서 만족,행사로 저렴하게 구입해서 만족,8,Summer,행사로 저렴하게 구입해서 만족,16,2(저렴하게_감사합니다_빠르고)
5,2023-08-16,좋은 상품 구매해서 만족스럽습니다!^^,좋은 상품 구매해서 만족스럽습니다,8,Summer,좋은 상품 구매해서 만족스럽습니다,18,1(좋아요_맛있어요_먹기)
5,2023-08-15,그냥 콜라하고는 톡 쏘는 맛이 다르지만 제로콜라도 요즘은 맛있어요,그냥 콜라하고는 톡 쏘는 맛이 다르지만 제로콜라도 요즘은 맛있어요,8,Summer,그냥 콜라하고는 톡 쏘는 맛이 다르지만 제로콜라도 요즘은 맛있어요,36,1(좋아요_맛있어요_먹기)
5,2023-08-15,잘마싯게먹엇습니다 저렴,잘마싯게먹엇습니다 저렴,8,Summer,잘마싯게먹엇습니다 저렴,12,0(항상_제품입니다_구매하는)
5,2023-08-11,빠른배송감사합니다.,빠른배송감사합니다,8,Summer,빠른배송감사합니다,9,0(항상_제품입니다_구매하는)
5,2023-08-10,콜라 제로라 그냥 편하게 먹기 좋아요,콜라 제로라 그냥 편하게 먹기 좋아요,8,Summer,콜라 제로라 그냥 편하게 먹기 좋아요,20,1(좋아요_맛있어요_먹기)
5,2023-08-07,좋은물건 감사합니다 많이 파세요,좋은물건 감사합니다 많이 파세요,8,Summer,좋은물건 감사합니다 많이 파세요,17,1(좋아요_맛있어요_먹기)
5,2023-08-07,항상 간식으로 주문하는 제품입니다. 맛있고 좋아요,항상 간식으로 주문하는 제품입니다 맛있고 좋아요,8,Summer,항상 간식으로 주문하는 제품입니다 맛있고 좋아요,26,0(항상_제품입니다_구매하는)
5,2023-08-07,맛있어서 자주 시켜먹어요,맛있어서 자주 시켜먹어요,8,Summer,맛있어서 자주 시켜먹어요,13,2(저렴하게_감사합니다_빠르고)
5,2023-08-06,배송 빠르게 잘 왔어요 ! 감사합니다,배송 빠르게 잘 왔어요 감사합니다,8,Summer,배송 빠르게 잘 왔어요 감사합니다,18,2(저렴하게_감사합니다_빠르고)
5,2023-08-06,포장상태 좋고 제품상태도 좋습니다.,포장상태 좋고 제품상태도 좋습니다,8,Summer,포장상태 좋고 제품상태도 좋습니다,18,2(저렴하게_감사합니다_빠르고)
5,2023-08-03,직원들이 좋아해요 잘 먹을게요~,직원들이 좋아해요 잘 먹을게요,8,Summer,직원들이 좋아해요 잘 먹을게요,16,2(저렴하게_감사합니다_빠르고)
5,2023-08-02,잘 받았어요 ㅎㅎ 감사해요,잘 받았어요 감사해요,8,Summer,잘 받았어요 감사해요,11,0(항상_제품입니다_구매하는)
5,2023-08-02,사무실간식으로 두고 먹기 좋아요,사무실간식으로 두고 먹기 좋아요,8,Summer,사무실간식으로 두고 먹기 좋아요,17,1(좋아요_맛있어요_먹기)
5,2023-08-01,항상 애용하는 제품입니다,항상 애용하는 제품입니다,8,Summer,항상 애용하는 제품입니다,13,0(항상_제품입니다_구매하는)
5,2023-08-01,양이 넉넉하게 들어있어서 좋아요,양이 넉넉하게 들어있어서 좋아요,8,Summer,양이 넉넉하게 들어있어서 좋아요,17,1(좋아요_맛있어요_먹기)
5,2023-07-29,코카콜라 맛있습니다 제로제로 좋아요,코카콜라 맛있습니다 제로제로 좋아요,7,Summer,코카콜라 맛있습니다 제로제로 좋아요,19,1(좋아요_맛있어요_먹기)
5,2023-07-28,매일 시키는 거에요 맛잇습니당 !,매일 시키는 거에요 맛잇습니당,7,Summer,매일 시키는 거에요 맛잇습니당,16,2(저렴하게_감사합니다_빠르고)
5,2023-07-22,늘 사는 코크제로~~~,늘 사는 코크제로,7,Summer,늘 사는 코크제로,9,0(항상_제품입니다_구매하는)
5,2023-07-18,항상 구매하는 제품입니다.,항상 구매하는 제품입니다,7,Summer,항상 구매하는 제품입니다,13,0(항상_제품입니다_구매하는)
5,2023-07-18,빠른배송 및 제품상태 양호 합니다.,빠른배송 및 제품상태 양호 합니다,7,Summer,빠른배송 및 제품상태 양호 합니다,18,1(좋아요_맛있어요_먹기)
5,2023-07-17,"맛나요
좋아요
또살게요",맛나요 좋아요 또살게요,7,Summer,맛나요 좋아요 또살게요,12,1(좋아요_맛있어요_먹기)
5,2023-07-15,"좋아요~
맛있어요~
재구매합니다~!!",좋아요 맛있어요 재구매합니다,7,Summer,좋아요 맛있어요 재구매합니다,15,1(좋아요_맛있어요_먹기)
5,2023-07-15,항상다사구매해서 마시고있어요좋아요,항상다사구매해서 마시고있어요좋아요,7,Summer,항상다사구매해서 마시고있어요좋아요,18,0(항상_제품입니다_구매하는)
5,2023-07-13,배송 빠르고 좋습니다.,배송 빠르고 좋습니다,7,Summer,배송 빠르고 좋습니다,11,2(저렴하게_감사합니다_빠르고)
5,2023-07-12,제로코라 맛있네요 !,제로코라 맛있네요,7,Summer,제로코라 맛있네요,9,0(항상_제품입니다_구매하는)
5,2023-07-11,콜라 너무 좋아요 사이즈도 딱 좋아요,콜라 너무 좋아요 사이즈도 딱 좋아요,7,Summer,콜라 너무 좋아요 사이즈도 딱 좋아요,20,1(좋아요_맛있어요_먹기)
5,2023-07-07,"맛있고, 포장도 잘 되어왔어요",맛있고 포장도 잘 되어왔어요,7,Summer,맛있고 포장도 잘 되어왔어요,15,0(항상_제품입니다_구매하는)
5,2023-07-06,콜라는 역시 코카콜라입니다.,콜라는 역시 코카콜라입니다,7,Summer,콜라는 역시 코카콜라입니다,14,2(저렴하게_감사합니다_빠르고)
5,2023-07-05,배송이 편해서 좋아요,배송이 편해서 좋아요,7,Summer,배송이 편해서 좋아요,11,1(좋아요_맛있어요_먹기)
5,2023-07-05,제로 조아욯 항상 구매했어요 감사합니다,제로 조아욯 항상 구매했어요 감사합니다,7,Summer,제로 조아욯 항상 구매했어요 감사합니다,21,2(저렴하게_감사합니다_빠르고)
5,2023-07-04,좋은제품 빠른배송 만족해요 감사합니다^^,좋은제품 빠른배송 만족해요 감사합니다,7,Summer,좋은제품 빠른배송 만족해요 감사합니다,20,1(좋아요_맛있어요_먹기)
5,2023-07-03,직원들이 제로에 미쳐서...코카콜라 제로만 마셔요ㅎ,직원들이 제로에 미쳐서코카콜라 제로만 마셔요,7,Summer,직원들이 제로에 미쳐서코카콜라 제로만 마셔요,24,0(항상_제품입니다_구매하는)
5,2023-07-03,"늘구매해요
잘먹어요
좋아요",늘구매해요 잘먹어요 좋아요,7,Summer,늘구매해요 잘먹어요 좋아요,14,1(좋아요_맛있어요_먹기)
5,2023-07-02,맛있어요 간식으로 먹기 좋아요,맛있어요 간식으로 먹기 좋아요,7,Summer,맛있어요 간식으로 먹기 좋아요,16,1(좋아요_맛있어요_먹기)
5,2023-03-18,항상 구매해요 맛잇습니다,항상 구매해요 맛잇습니다,3,Spring,항상 구매해요 맛잇습니다,13,0(항상_제품입니다_구매하는)
5,2023-03-07,콜라는 코카콜라지요,콜라는 코카콜라지요,3,Spring,콜라는 코카콜라지요,10,1(좋아요_맛있어요_먹기)
2,2024-12-03,사고 나니 반값 세일해서 속상하네요,사고 나니 반값 세일해서 속상하네요,12,Winter,사고 나니 반값 세일해서 속상하네요,19,2(저렴하게_감사합니다_빠르고)
4,2023-12-22,사무실에서 애용하고 있습니다,사무실에서 애용하고 있습니다,12,Winter,사무실에서 애용하고 있습니다,15,2(저렴하게_감사합니다_빠르고)
4,2023-11-07,맛있게 잘 먹었습니다.,맛있게 잘 먹었습니다,11,Fall,맛있게 잘 먹었습니다,11,1(좋아요_맛있어요_먹기)
4,2023-10-19,코카제로 제일 싸게 구입함,코카제로 제일 싸게 구입함,10,Fall,코카제로 제일 싸게 구입함,14,1(좋아요_맛있어요_먹기)
5,2023-06-29,좋아요 좋아요 좋아요,좋아요 좋아요 좋아요,6,Summer,좋아요 좋아요 좋아요,11,1(좋아요_맛있어요_먹기)
5,2023-06-28,직원들이 좋아해요 ~ 포장도 굿 맛도 굿,직원들이 좋아해요 포장도 굿 맛도 굿,6,Summer,직원들이 좋아해요 포장도 굿 맛도 굿,20,2(저렴하게_감사합니다_빠르고)
5,2023-06-27,자주구매해요 맘에들어요,자주구매해요 맘에들어요,6,Summer,자주구매해요 맘에들어요,12,0(항상_제품입니다_구매하는)
5,2023-06-27,좋아요 저렴하게 잘샀어요,좋아요 저렴하게 잘샀어요,6,Summer,좋아요 저렴하게 잘샀어요,13,1(좋아요_맛있어요_먹기)
5,2023-06-26,간식으로 먹기 좋아요 맛있어요,간식으로 먹기 좋아요 맛있어요,6,Summer,간식으로 먹기 좋아요 맛있어요,16,1(좋아요_맛있어요_먹기)
5,2023-06-21,"제로콜라 항상이용하는  음료에요
맛나요 좋아요",제로콜라 항상이용하는 음료에요 맛나요 좋아요,6,Summer,제로콜라 항상이용하는 음료에요 맛나요 좋아요,24,1(좋아요_맛있어요_먹기)
5,2023-06-20,늘 먹는 제로콜라입니다,늘 먹는 제로콜라입니다,6,Summer,늘 먹는 제로콜라입니다,12,0(항상_제품입니다_구매하는)
5,2023-06-20,맛있어서 자주 시켜먹어요 아이들이 좋아해요,맛있어서 자주 시켜먹어요 아이들이 좋아해요,6,Summer,맛있어서 자주 시켜먹어요 아이들이 좋아해요,23,2(저렴하게_감사합니다_빠르고)
5,2023-06-20,맛이 좋아요 잘먹을게요,맛이 좋아요 잘먹을게요,6,Summer,맛이 좋아요 잘먹을게요,12,1(좋아요_맛있어요_먹기)
5,2023-06-17,저렴한가격에 구매했어요.  감사합니다.,저렴한가격에 구매했어요 감사합니다,6,Summer,저렴한가격에 구매했어요 감사합니다,18,2(저렴하게_감사합니다_빠르고)
5,2023-06-14,용량적당하니 좋습니다.,용량적당하니 좋습니다,6,Summer,용량적당하니 좋습니다,11,2(저렴하게_감사합니다_빠르고)
5,2023-06-12,제로라 몸에 덜 해로운 맛입니다,제로라 몸에 덜 해로운 맛입니다,6,Summer,제로라 몸에 덜 해로운 맛입니다,17,1(좋아요_맛있어요_먹기)
5,2023-06-09,사이즈가 작아 좋아요.,사이즈가 작아 좋아요,6,Summer,사이즈가 작아 좋아요,11,1(좋아요_맛있어요_먹기)
5,2023-06-08,만족합니다 배송도 빠르고 상태도 깨끗하고 좋습니다 재구매할려구요,만족합니다 배송도 빠르고 상태도 깨끗하고 좋습니다 재구매할려구요,6,Summer,만족합니다 배송도 빠르고 상태도 깨끗하고 좋습니다 재구매할려구요,35,2(저렴하게_감사합니다_빠르고)
5,2023-06-06,굿굿 너무 맛있어요ㅎ,굿굿 너무 맛있어요,6,Summer,굿굿 너무 맛있어요,10,1(좋아요_맛있어요_먹기)
5,2023-06-03,굿굿굿!! 아주 빠르게 파손없이 배송 감사합니다.,굿굿굿 아주 빠르게 파손없이 배송 감사합니다,6,Summer,굿굿굿 아주 빠르게 파손없이 배송 감사합니다,24,2(저렴하게_감사합니다_빠르고)
5,2023-06-02,콜라도 슥에서 구매 가격도 좋으네요,콜라도 슥에서 구매 가격도 좋으네요,6,Summer,콜라도 슥에서 구매 가격도 좋으네요,19,2(저렴하게_감사합니다_빠르고)
5,2023-06-02,"쓱배송에서 너무 자주품절되어서
직영몰에서 구매",쓱배송에서 너무 자주품절되어서 직영몰에서 구매,6,Summer,쓱배송에서 너무 자주품절되어서 직영몰에서 구매,25,1(좋아요_맛있어요_먹기)
5,2023-06-01,자주 주문하는 제품입니다..,자주 주문하는 제품입니다,6,Summer,자주 주문하는 제품입니다,13,0(항상_제품입니다_구매하는)
5,2023-05-31,"다른 사이트보다  저렴하게  잘샀네요
제로 콜라는 코카콜라가 맛있어요",다른 사이트보다 저렴하게 잘샀네요 제로 콜라는 코카콜라가 맛있어요,5,Spring,다른 사이트보다 저렴하게 잘샀네요 제로 콜라는 코카콜라가 맛있어요,36,1(좋아요_맛있어요_먹기)
5,2023-05-30,플라스틱 덜 쓰기 위해서 캔 제품으로~,플라스틱 덜 쓰기 위해서 캔 제품으로,5,Spring,플라스틱 덜 쓰기 위해서 캔 제품으로,20,0(항상_제품입니다_구매하는)
5,2023-05-27,배송 빠르구요~ 늘 구매하는 제품입니다.,배송 빠르구요 늘 구매하는 제품입니다,5,Spring,배송 빠르구요 늘 구매하는 제품입니다,20,0(항상_제품입니다_구매하는)
5,2023-05-26,"회사에서 먹을 간식 구입했는데 좋아요 ~~ 
잘 먹고 있습니다 .",회사에서 먹을 간식 구입했는데 좋아요 잘 먹고 있습니다,5,Spring,회사에서 먹을 간식 구입했는데 좋아요 잘 먹고 있습니다,30,2(저렴하게_감사합니다_빠르고)
5,2023-05-26,집에꼭쟁여두게되내요,집에꼭쟁여두게되내요,5,Spring,집에꼭쟁여두게되내요,10,0(항상_제품입니다_구매하는)
5,2023-05-22,직원들이 제로에 빠져서 제로코크만 먹고있습니다.,직원들이 제로에 빠져서 제로코크만 먹고있습니다,5,Spring,직원들이 제로에 빠져서 제로코크만 먹고있습니다,25,0(항상_제품입니다_구매하는)
5,2023-05-21,항상 구매하는 제품입니다 만족,항상 구매하는 제품입니다 만족,5,Spring,항상 구매하는 제품입니다 만족,16,0(항상_제품입니다_구매하는)
5,2023-05-19,좋아요 강추합니다.^^,좋아요 강추합니다,5,Spring,좋아요 강추합니다,9,1(좋아요_맛있어요_먹기)
5,2023-05-17,당이 없어 좋고 탄산이 시원합니다,당이 없어 좋고 탄산이 시원합니다,5,Spring,당이 없어 좋고 탄산이 시원합니다,18,2(저렴하게_감사합니다_빠르고)
5,2023-05-16,정말 좋아하는 제품이에요. 자주삽니다.,정말 좋아하는 제품이에요 자주삽니다,5,Spring,정말 좋아하는 제품이에요 자주삽니다,19,0(항상_제품입니다_구매하는)
5,2023-05-15,매번 구매하는 제품입니다~!,매번 구매하는 제품입니다,5,Spring,매번 구매하는 제품입니다,13,0(항상_제품입니다_구매하는)
5,2023-05-13,콜라좋아하는 아들위해 제로콜라로,콜라좋아하는 아들위해 제로콜라로,5,Spring,콜라좋아하는 아들위해 제로콜라로,17,1(좋아요_맛있어요_먹기)
5,2023-05-09,"좋아요
늘구매해요좋아요
늘구매해요좋아요
늘구매해요좋아요
늘구매해요좋아요
늘구매해요",좋아요 늘구매해요좋아요 늘구매해요좋아요 늘구매해요좋아요 늘구매해요좋아요 늘구매해요,5,Spring,좋아요 늘구매해요좋아요 늘구매해요좋아요 늘구매해요좋아요 늘구매해요좋아요 늘구매해요,45,1(좋아요_맛있어요_먹기)
5,2023-05-08,처음 구매해 봅니다. 좋습니다.,처음 구매해 봅니다 좋습니다,5,Spring,처음 구매해 봅니다 좋습니다,15,2(저렴하게_감사합니다_빠르고)
5,2023-05-05,만족합니다 재구매할래요,만족합니다 재구매할래요,5,Spring,만족합니다 재구매할래요,12,2(저렴하게_감사합니다_빠르고)
5,2023-05-04,장볼때마다 항상 구입합니다,장볼때마다 항상 구입합니다,5,Spring,장볼때마다 항상 구입합니다,14,0(항상_제품입니다_구매하는)
5,2023-05-03,아들이 좋아하는 제로콜라!,아들이 좋아하는 제로콜라,5,Spring,아들이 좋아하는 제로콜라,13,0(항상_제품입니다_구매하는)
